Date,Close
2004-04-13 00:00:00+01:00,194.1699981689453
2004-04-14 00:00:00+01:00,194.39999389648438
2004-04-15 00:00:00+01:00,193.88999938964844
2004-04-16 00:00:00+01:00,193.63999938964844
2004-04-19 00:00:00+01:00,195.88999938964844
2004-04-20 00:00:00+01:00,194.50999450683594
2004-04-21 00:00:00+01:00,193.4600067138672
2004-04-22 00:00:00+01:00,194.19000244140625
2004-04-23 00:00:00+01:00,193.32000732421875
2004-04-26 00:00:00+01:00,193.86000061035156
2004-04-27 00:00:00+01:00,196.1199951171875
2004-04-28 00:00:00+01:00,194.82000732421875
2004-04-29 00:00:00+01:00,194.89999389648438
2004-04-30 00:00:00+01:00,196.27000427246094
2004-05-03 00:00:00+01:00,195.07000732421875
2004-05-04 00:00:00+01:00,196.7100067138672
2004-05-05 00:00:00+01:00,194.88999938964844
2004-05-06 00:00:00+01:00,196.94000244140625
2004-05-07 00:00:00+01:00,200.92999267578125
2004-05-10 00:00:00+01:00,202.10000610351562
2004-05-11 00:00:00+01:00,198.77999877929688
2004-05-12 00:00:00+01:00,200.27999877929688
2004-05-13 00:00:00+01:00,201.6999969482422
2004-05-14 00:00:00+01:00,200.97999572753906
2004-05-17 00:00:00+01:00,202.61000061035156
2004-05-18 00:00:00+01:00,201.42999267578125
2004-05-19 00:00:00+01:00,201.11000061035156
2004-05-20 00:00:00+01:00,200.16000366210938
2004-05-21 00:00:00+01:00,201.00999450683594
2004-05-24 00:00:00+01:00,202.7100067138672
2004-05-25 00:00:00+01:00,202.47999572753906
2004-05-26 00:00:00+01:00,203.02999877929688
2004-05-27 00:00:00+01:00,203.82000732421875
2004-05-28 00:00:00+01:00,201.49000549316406
2004-05-31 00:00:00+01:00,200.64999389648438
2004-06-01 00:00:00+01:00,203.1999969482422
2004-06-02 00:00:00+01:00,201.49000549316406
2004-06-03 00:00:00+01:00,204.44000244140625
2004-06-04 00:00:00+01:00,204.6300048828125
2004-06-07 00:00:00+01:00,201.82000732421875
2004-06-08 00:00:00+01:00,201.49000549316406
2004-06-09 00:00:00+01:00,201.80999755859375
2004-06-10 00:00:00+01:00,201.2899932861328
2004-06-11 00:00:00+01:00,199.9499969482422
2004-06-14 00:00:00+01:00,201.35000610351562
2004-06-15 00:00:00+01:00,200.57000732421875
2004-06-16 00:00:00+01:00,200.91000366210938
2004-06-17 00:00:00+01:00,200.99000549316406
2004-06-18 00:00:00+01:00,199.9499969482422
2004-06-21 00:00:00+01:00,199.25
2004-06-22 00:00:00+01:00,198.86000061035156
2004-06-23 00:00:00+01:00,196.57000732421875
2004-06-24 00:00:00+01:00,195.4600067138672
2004-06-25 00:00:00+01:00,196.72999572753906
2004-06-28 00:00:00+01:00,197.61000061035156
2004-06-29 00:00:00+01:00,195.74000549316406
2004-06-30 00:00:00+01:00,198.11000061035156
2004-07-01 00:00:00+01:00,197.3800048828125
2004-07-02 00:00:00+01:00,198.13999938964844
2004-07-05 00:00:00+01:00,199.60000610351562
2004-07-06 00:00:00+01:00,201.35000610351562
2004-07-07 00:00:00+01:00,201.1999969482422
2004-07-08 00:00:00+01:00,201.36000061035156
2004-07-09 00:00:00+01:00,201.41000366210938
2004-07-12 00:00:00+01:00,201.63999938964844
2004-07-13 00:00:00+01:00,201.39999389648438
2004-07-14 00:00:00+01:00,202.5800018310547
2004-07-15 00:00:00+01:00,203.35000610351562
2004-07-16 00:00:00+01:00,203.58999633789062
2004-07-19 00:00:00+01:00,202.24000549316406
2004-07-20 00:00:00+01:00,200.97999572753906
2004-07-21 00:00:00+01:00,202.0800018310547
2004-07-22 00:00:00+01:00,202.39999389648438
2004-07-23 00:00:00+01:00,201.7100067138672
2004-07-26 00:00:00+01:00,202.25999450683594
2004-07-27 00:00:00+01:00,202.1300048828125
2004-07-28 00:00:00+01:00,203.63999938964844
2004-07-29 00:00:00+01:00,203.83999633789062
2004-07-30 00:00:00+01:00,202.8800048828125
2004-08-02 00:00:00+01:00,202.1300048828125
2004-08-03 00:00:00+01:00,201.91000366210938
2004-08-04 00:00:00+01:00,202.58999633789062
2004-08-05 00:00:00+01:00,203.77999877929688
2004-08-06 00:00:00+01:00,204.0399932861328
2004-08-09 00:00:00+01:00,203.6300048828125
2004-08-10 00:00:00+01:00,203.32000732421875
2004-08-11 00:00:00+01:00,202.6999969482422
2004-08-12 00:00:00+01:00,202.08999633789062
2004-08-13 00:00:00+01:00,205.24000549316406
2004-08-16 00:00:00+01:00,203.25
2004-08-17 00:00:00+01:00,200.92999267578125
2004-08-18 00:00:00+01:00,199.52000427246094
2004-08-19 00:00:00+01:00,200.38999938964844
2004-08-20 00:00:00+01:00,198.5500030517578
2004-08-23 00:00:00+01:00,198.38999938964844
2004-08-24 00:00:00+01:00,196.55999755859375
2004-08-25 00:00:00+01:00,197.7100067138672
2004-08-26 00:00:00+01:00,196.85000610351562
2004-08-27 00:00:00+01:00,196.35000610351562
2004-08-30 00:00:00+01:00,197.27999877929688
2004-08-31 00:00:00+01:00,196.74000549316406
2004-09-01 00:00:00+01:00,196.0800018310547
2004-09-02 00:00:00+01:00,196.10000610351562
2004-09-03 00:00:00+01:00,196.0399932861328
2004-09-06 00:00:00+01:00,196.16000366210938
2004-09-07 00:00:00+01:00,194.0500030517578
2004-09-08 00:00:00+01:00,195.22999572753906
2004-09-09 00:00:00+01:00,195.86000061035156
2004-09-10 00:00:00+01:00,197.2100067138672
2004-09-13 00:00:00+01:00,197.75999450683594
2004-09-14 00:00:00+01:00,196.92999267578125
2004-09-15 00:00:00+01:00,195.47000122070312
2004-09-16 00:00:00+01:00,196.47999572753906
2004-09-17 00:00:00+01:00,196.49000549316406
2004-09-20 00:00:00+01:00,196.33999633789062
2004-09-21 00:00:00+01:00,197.14999389648438
2004-09-22 00:00:00+01:00,198.27000427246094
2004-09-23 00:00:00+01:00,198.92999267578125
2004-09-24 00:00:00+01:00,199.4600067138672
2004-09-27 00:00:00+01:00,201.38999938964844
2004-09-28 00:00:00+01:00,201.8300018310547
2004-09-29 00:00:00+01:00,199.83999633789062
2004-09-30 00:00:00+01:00,199.52000427246094
2004-10-01 00:00:00+01:00,199.1999969482422
2004-10-04 00:00:00+01:00,197.75999450683594
2004-10-05 00:00:00+01:00,197.97000122070312
2004-10-06 00:00:00+01:00,198.1199951171875
2004-10-07 00:00:00+01:00,198.10000610351562
2004-10-08 00:00:00+01:00,196.5
2004-10-11 00:00:00+01:00,196.7100067138672
2004-10-12 00:00:00+01:00,196.3800048828125
2004-10-13 00:00:00+01:00,196.66000366210938
2004-10-14 00:00:00+01:00,197.0500030517578
2004-10-15 00:00:00+01:00,197.35000610351562
2004-10-18 00:00:00+01:00,196.52999877929688
2004-10-19 00:00:00+01:00,195.42999267578125
2004-10-20 00:00:00+01:00,196.6300048828125
2004-10-21 00:00:00+01:00,196.2100067138672
2004-10-22 00:00:00+01:00,196.6699981689453
2004-10-25 00:00:00+01:00,196.27999877929688
2004-10-26 00:00:00+01:00,195.8300018310547
2004-10-27 00:00:00+01:00,194.9600067138672
2004-10-29 00:00:00+01:00,194.30999755859375
2004-11-01 00:00:00+00:00,195.0399932861328
2004-11-02 00:00:00+00:00,195.0500030517578
2004-11-03 00:00:00+00:00,196.0399932861328
2004-11-04 00:00:00+00:00,195.66000366210938
2004-11-05 00:00:00+00:00,195.7100067138672
2004-11-08 00:00:00+00:00,195.88999938964844
2004-11-09 00:00:00+00:00,196.25
2004-11-10 00:00:00+00:00,197.49000549316406
2004-11-11 00:00:00+00:00,196.6300048828125
2004-11-12 00:00:00+00:00,196.35000610351562
2004-11-15 00:00:00+00:00,194.58999633789062
2004-11-16 00:00:00+00:00,195.3000030517578
2004-11-17 00:00:00+00:00,193.4600067138672
2004-11-18 00:00:00+00:00,192.75
2004-11-19 00:00:00+00:00,191.3300018310547
2004-11-22 00:00:00+00:00,191.7899932861328
2004-11-23 00:00:00+00:00,193.02000427246094
2004-11-24 00:00:00+00:00,193.4600067138672
2004-11-25 00:00:00+00:00,193.89999389648438
2004-11-26 00:00:00+00:00,194.1300048828125
2004-11-29 00:00:00+00:00,194.91000366210938
2004-11-30 00:00:00+00:00,196.49000549316406
2004-12-01 00:00:00+00:00,198.13999938964844
2004-12-02 00:00:00+00:00,198.3300018310547
2004-12-03 00:00:00+00:00,198.3699951171875
2004-12-06 00:00:00+00:00,199.72999572753906
2004-12-07 00:00:00+00:00,200.05999755859375
2004-12-08 00:00:00+00:00,201.49000549316406
2004-12-09 00:00:00+00:00,201.32000732421875
2004-12-10 00:00:00+00:00,200.85000610351562
2004-12-13 00:00:00+00:00,201.4199981689453
2004-12-14 00:00:00+00:00,202.8000030517578
2004-12-15 00:00:00+00:00,202.47000122070312
2004-12-16 00:00:00+00:00,201.99000549316406
2004-12-17 00:00:00+00:00,202.4199981689453
2004-12-20 00:00:00+00:00,202.7100067138672
2004-12-21 00:00:00+00:00,201.05999755859375
2004-12-22 00:00:00+00:00,199.32000732421875
2004-12-23 00:00:00+00:00,199.1300048828125
2004-12-24 00:00:00+00:00,198.80999755859375
2004-12-27 00:00:00+00:00,199.0500030517578
2004-12-28 00:00:00+00:00,198.77000427246094
2004-12-29 00:00:00+00:00,199.19000244140625
2004-12-30 00:00:00+00:00,197.8800048828125
2004-12-31 00:00:00+00:00,196.72999572753906
2005-01-03 00:00:00+00:00,195.64999389648438
2005-01-04 00:00:00+00:00,196.50999450683594
2005-01-05 00:00:00+00:00,195.92999267578125
2005-01-06 00:00:00+00:00,196.77999877929688
2005-01-07 00:00:00+00:00,195.99000549316406
2005-01-10 00:00:00+00:00,195.52000427246094
2005-01-11 00:00:00+00:00,194.22000122070312
2005-01-12 00:00:00+00:00,193.67999267578125
2005-01-13 00:00:00+00:00,192.6999969482422
2005-01-14 00:00:00+00:00,190.9199981689453
2005-01-17 00:00:00+00:00,189.8800048828125
2005-01-18 00:00:00+00:00,190.47000122070312
2005-01-19 00:00:00+00:00,192.47000122070312
2005-01-20 00:00:00+00:00,193.3000030517578
2005-01-21 00:00:00+00:00,192.07000732421875
2005-01-24 00:00:00+00:00,192.72000122070312
2005-01-25 00:00:00+00:00,193.88999938964844
2005-01-26 00:00:00+00:00,193.9600067138672
2005-01-27 00:00:00+00:00,194.47999572753906
2005-01-28 00:00:00+00:00,193.9199981689453
2005-01-31 00:00:00+00:00,195.1699981689453
2005-02-01 00:00:00+00:00,195.17999267578125
2005-02-02 00:00:00+00:00,195.33999633789062
2005-02-03 00:00:00+00:00,196.55999755859375
2005-02-04 00:00:00+00:00,194.8699951171875
2005-02-07 00:00:00+00:00,194.7100067138672
2005-02-08 00:00:00+00:00,195.89999389648438
2005-02-09 00:00:00+00:00,196.27999877929688
2005-02-10 00:00:00+00:00,197.6699981689453
2005-02-11 00:00:00+00:00,197.5
2005-02-14 00:00:00+00:00,198.32000732421875
2005-02-15 00:00:00+00:00,198.1199951171875
2005-02-16 00:00:00+00:00,198.6699981689453
2005-02-17 00:00:00+00:00,199.83999633789062
2005-02-18 00:00:00+00:00,200.22999572753906
2005-02-21 00:00:00+00:00,199.94000244140625
2005-02-22 00:00:00+00:00,199.1300048828125
2005-02-23 00:00:00+00:00,200.24000549316406
2005-02-24 00:00:00+00:00,201.27000427246094
2005-02-25 00:00:00+00:00,202.2899932861328
2005-02-28 00:00:00+00:00,200.58999633789062
2005-03-01 00:00:00+00:00,200.3800048828125
2005-03-02 00:00:00+00:00,200.3800048828125
2005-03-03 00:00:00+00:00,200.77000427246094
2005-03-04 00:00:00+00:00,201.30999755859375
2005-03-07 00:00:00+00:00,201.2100067138672
2005-03-08 00:00:00+00:00,201.6300048828125
2005-03-09 00:00:00+00:00,199.94000244140625
2005-03-10 00:00:00+00:00,199.9600067138672
2005-03-11 00:00:00+00:00,200.52999877929688
2005-03-14 00:00:00+00:00,200.86000061035156
2005-03-15 00:00:00+00:00,199.9499969482422
2005-03-16 00:00:00+00:00,200.77000427246094
2005-03-17 00:00:00+00:00,201.1999969482422
2005-03-18 00:00:00+00:00,201.35000610351562
2005-03-21 00:00:00+00:00,199.41000366210938
2005-03-22 00:00:00+00:00,199.0399932861328
2005-03-23 00:00:00+00:00,198.08999633789062
2005-03-24 00:00:00+00:00,198.72999572753906
2005-03-25 00:00:00+00:00,198.99000549316406
2005-03-28 00:00:00+01:00,200.11000061035156
2005-03-29 00:00:00+01:00,201.27000427246094
2005-03-30 00:00:00+01:00,201.80999755859375
2005-03-31 00:00:00+01:00,202.39999389648438
2005-04-01 00:00:00+01:00,202.52000427246094
2005-04-04 00:00:00+01:00,203.1699981689453
2005-04-05 00:00:00+01:00,203.5
2005-04-06 00:00:00+01:00,204.27000427246094
2005-04-07 00:00:00+01:00,203.1300048828125
2005-04-08 00:00:00+01:00,204.1699981689453
2005-04-11 00:00:00+01:00,203.6199951171875
2005-04-12 00:00:00+01:00,203.8300018310547
2005-04-13 00:00:00+01:00,203.27000427246094
2005-04-14 00:00:00+01:00,203.52000427246094
2005-04-15 00:00:00+01:00,203.9600067138672
2005-04-18 00:00:00+01:00,204.55999755859375
2005-04-19 00:00:00+01:00,204.8300018310547
2005-04-20 00:00:00+01:00,204.9499969482422
2005-04-21 00:00:00+01:00,203.8000030517578
2005-04-22 00:00:00+01:00,202.8300018310547
2005-04-25 00:00:00+01:00,202.0399932861328
2005-04-26 00:00:00+01:00,202.0800018310547
2005-04-27 00:00:00+01:00,201.55999755859375
2005-04-28 00:00:00+01:00,202.24000549316406
2005-04-29 00:00:00+01:00,199.69000244140625
2005-05-02 00:00:00+01:00,199.08999633789062
2005-05-03 00:00:00+01:00,198.49000549316406
2005-05-04 00:00:00+01:00,198.77000427246094
2005-05-05 00:00:00+01:00,198.7899932861328
2005-05-06 00:00:00+01:00,198.6300048828125
2005-05-09 00:00:00+01:00,199.1699981689453
2005-05-10 00:00:00+01:00,198.8699951171875
2005-05-11 00:00:00+01:00,198.08999633789062
2005-05-12 00:00:00+01:00,199.02999877929688
2005-05-13 00:00:00+01:00,198.22999572753906
2005-05-16 00:00:00+01:00,196.4499969482422
2005-05-17 00:00:00+01:00,196.97000122070312
2005-05-18 00:00:00+01:00,196.8300018310547
2005-05-19 00:00:00+01:00,197.41000366210938
2005-05-20 00:00:00+01:00,197.66000366210938
2005-05-23 00:00:00+01:00,197.0500030517578
2005-05-24 00:00:00+01:00,196.57000732421875
2005-05-25 00:00:00+01:00,197.1999969482422
2005-05-26 00:00:00+01:00,196.60000610351562
2005-05-27 00:00:00+01:00,196.97000122070312
2005-05-30 00:00:00+01:00,196.8300018310547
2005-05-31 00:00:00+01:00,196.99000549316406
2005-06-01 00:00:00+01:00,196.63999938964844
2005-06-02 00:00:00+01:00,196.47000122070312
2005-06-03 00:00:00+01:00,195.2100067138672
2005-06-06 00:00:00+01:00,194.92999267578125
2005-06-07 00:00:00+01:00,195.47000122070312
2005-06-08 00:00:00+01:00,195.58999633789062
2005-06-09 00:00:00+01:00,195.64999389648438
2005-06-10 00:00:00+01:00,197.19000244140625
2005-06-13 00:00:00+01:00,197.8300018310547
2005-06-14 00:00:00+01:00,197.5800018310547
2005-06-15 00:00:00+01:00,199.02999877929688
2005-06-16 00:00:00+01:00,198.5500030517578
2005-06-17 00:00:00+01:00,198.80999755859375
2005-06-20 00:00:00+01:00,199.30999755859375
2005-06-21 00:00:00+01:00,198.1699981689453
2005-06-22 00:00:00+01:00,198.00999450683594
2005-06-23 00:00:00+01:00,197.74000549316406
2005-06-24 00:00:00+01:00,198.8800048828125
2005-06-27 00:00:00+01:00,199.86000061035156
2005-06-28 00:00:00+01:00,199.4499969482422
2005-06-29 00:00:00+01:00,199.52999877929688
2005-06-30 00:00:00+01:00,198.41000366210938
2005-07-01 00:00:00+01:00,197.58999633789062
2005-07-04 00:00:00+01:00,196.35000610351562
2005-07-05 00:00:00+01:00,196.05999755859375
2005-07-06 00:00:00+01:00,196.60000610351562
2005-07-07 00:00:00+01:00,195.1300048828125
2005-07-08 00:00:00+01:00,195.14999389648438
2005-07-11 00:00:00+01:00,196.13999938964844
2005-07-12 00:00:00+01:00,197.1300048828125
2005-07-13 00:00:00+01:00,197.44000244140625
2005-07-14 00:00:00+01:00,197.32000732421875
2005-07-15 00:00:00+01:00,196.25999450683594
2005-07-18 00:00:00+01:00,195.47000122070312
2005-07-19 00:00:00+01:00,196.00999450683594
2005-07-20 00:00:00+01:00,196.24000549316406
2005-07-21 00:00:00+01:00,193.5800018310547
2005-07-22 00:00:00+01:00,193.36000061035156
2005-07-25 00:00:00+01:00,194.86000061035156
2005-07-26 00:00:00+01:00,195.42999267578125
2005-07-27 00:00:00+01:00,196.02999877929688
2005-07-28 00:00:00+01:00,197.08999633789062
2005-07-29 00:00:00+01:00,196.97999572753906
2005-08-01 00:00:00+01:00,198.39999389648438
2005-08-02 00:00:00+01:00,197.27000427246094
2005-08-03 00:00:00+01:00,197.5399932861328
2005-08-04 00:00:00+01:00,198.0500030517578
2005-08-05 00:00:00+01:00,198.52000427246094
2005-08-08 00:00:00+01:00,199.94000244140625
2005-08-09 00:00:00+01:00,199.83999633789062
2005-08-10 00:00:00+01:00,198.72999572753906
2005-08-11 00:00:00+01:00,198.80999755859375
2005-08-12 00:00:00+01:00,198.7100067138672
2005-08-15 00:00:00+01:00,197.83999633789062
2005-08-16 00:00:00+01:00,198.27000427246094
2005-08-17 00:00:00+01:00,198.41000366210938
2005-08-18 00:00:00+01:00,198.19000244140625
2005-08-19 00:00:00+01:00,198.22999572753906
2005-08-22 00:00:00+01:00,197.5500030517578
2005-08-23 00:00:00+01:00,197.85000610351562
2005-08-24 00:00:00+01:00,198.41000366210938
2005-08-25 00:00:00+01:00,198.4499969482422
2005-08-26 00:00:00+01:00,198.47999572753906
2005-08-29 00:00:00+01:00,198.83999633789062
2005-08-30 00:00:00+01:00,198.86000061035156
2005-08-31 00:00:00+01:00,199.50999450683594
2005-09-01 00:00:00+01:00,201.3800048828125
2005-09-02 00:00:00+01:00,202.55999755859375
2005-09-05 00:00:00+01:00,201.4600067138672
2005-09-06 00:00:00+01:00,201.77999877929688
2005-09-07 00:00:00+01:00,202.11000061035156
2005-09-08 00:00:00+01:00,202.88999938964844
2005-09-09 00:00:00+01:00,201.47999572753906
2005-09-12 00:00:00+01:00,200.77000427246094
2005-09-13 00:00:00+01:00,201.77000427246094
2005-09-14 00:00:00+01:00,201.3300018310547
2005-09-15 00:00:00+01:00,199.8800048828125
2005-09-16 00:00:00+01:00,201.27000427246094
2005-09-19 00:00:00+01:00,200.92999267578125
2005-09-20 00:00:00+01:00,201.19000244140625
2005-09-22 00:00:00+01:00,199.97000122070312
2005-09-23 00:00:00+01:00,199.67999267578125
2005-09-26 00:00:00+01:00,199.72000122070312
2005-09-27 00:00:00+01:00,200.11000061035156
2005-09-28 00:00:00+01:00,199.64999389648438
2005-09-29 00:00:00+01:00,199.0800018310547
2005-09-30 00:00:00+01:00,200.22999572753906
2005-10-03 00:00:00+01:00,200.30999755859375
2005-10-04 00:00:00+01:00,201.02000427246094
2005-10-05 00:00:00+01:00,201.77999877929688
2005-10-06 00:00:00+01:00,201.44000244140625
2005-10-07 00:00:00+01:00,200.49000549316406
2005-10-10 00:00:00+01:00,200.2899932861328
2005-10-11 00:00:00+01:00,199.9199981689453
2005-10-12 00:00:00+01:00,200.33999633789062
2005-10-13 00:00:00+01:00,200.82000732421875
2005-10-14 00:00:00+01:00,201.63999938964844
2005-10-17 00:00:00+01:00,201.72999572753906
2005-10-18 00:00:00+01:00,202.3300018310547
2005-10-19 00:00:00+01:00,203.60000610351562
2005-10-20 00:00:00+01:00,204.58999633789062
2005-10-21 00:00:00+01:00,205.22999572753906
2005-10-24 00:00:00+01:00,204.17999267578125
2005-10-25 00:00:00+01:00,205.32000732421875
2005-10-26 00:00:00+01:00,205.7899932861328
2005-10-27 00:00:00+01:00,205.75
2005-10-28 00:00:00+01:00,205.0
2005-10-31 00:00:00+00:00,205.91000366210938
2005-11-01 00:00:00+00:00,206.00999450683594
2005-11-02 00:00:00+00:00,207.38999938964844
2005-11-03 00:00:00+00:00,207.61000061035156
2005-11-04 00:00:00+00:00,207.00999450683594
2005-11-07 00:00:00+00:00,205.0399932861328
2005-11-08 00:00:00+00:00,204.5500030517578
2005-11-09 00:00:00+00:00,205.35000610351562
2005-11-10 00:00:00+00:00,205.2100067138672
2005-11-11 00:00:00+00:00,205.5399932861328
2005-11-14 00:00:00+00:00,206.38999938964844
2005-11-15 00:00:00+00:00,206.3699951171875
2005-11-16 00:00:00+00:00,204.67999267578125
2005-11-17 00:00:00+00:00,204.30999755859375
2005-11-18 00:00:00+00:00,204.39999389648438
2005-11-21 00:00:00+00:00,204.32000732421875
2005-11-22 00:00:00+00:00,204.5399932861328
2005-11-23 00:00:00+00:00,204.4600067138672
2005-11-24 00:00:00+00:00,205.10000610351562
2005-11-25 00:00:00+00:00,205.74000549316406
2005-11-28 00:00:00+00:00,205.47000122070312
2005-11-29 00:00:00+00:00,205.5399932861328
2005-11-30 00:00:00+00:00,207.17999267578125
2005-12-01 00:00:00+00:00,208.63999938964844
2005-12-02 00:00:00+00:00,208.77000427246094
2005-12-05 00:00:00+00:00,210.44000244140625
2005-12-06 00:00:00+00:00,210.22000122070312
2005-12-07 00:00:00+00:00,209.94000244140625
2005-12-08 00:00:00+00:00,210.94000244140625
2005-12-09 00:00:00+00:00,211.41000366210938
2005-12-12 00:00:00+00:00,212.8000030517578
2005-12-13 00:00:00+00:00,212.49000549316406
2005-12-14 00:00:00+00:00,208.19000244140625
2005-12-15 00:00:00+00:00,205.2899932861328
2005-12-16 00:00:00+00:00,205.02999877929688
2005-12-19 00:00:00+00:00,204.63999938964844
2005-12-20 00:00:00+00:00,205.91000366210938
2005-12-21 00:00:00+00:00,204.80999755859375
2005-12-22 00:00:00+00:00,202.6300048828125
2005-12-23 00:00:00+00:00,201.55999755859375
2005-12-26 00:00:00+00:00,201.7100067138672
2005-12-27 00:00:00+00:00,202.9600067138672
2005-12-28 00:00:00+00:00,202.41000366210938
2005-12-29 00:00:00+00:00,203.22000122070312
2005-12-30 00:00:00+00:00,203.27000427246094
2006-01-02 00:00:00+00:00,202.5
2006-01-03 00:00:00+00:00,202.66000366210938
2006-01-04 00:00:00+00:00,204.2100067138672
2006-01-05 00:00:00+00:00,203.5399932861328
2006-01-06 00:00:00+00:00,202.5399932861328
2006-01-09 00:00:00+00:00,202.07000732421875
2006-01-10 00:00:00+00:00,201.89999389648438
2006-01-11 00:00:00+00:00,201.86000061035156
2006-01-12 00:00:00+00:00,201.72999572753906
2006-01-13 00:00:00+00:00,203.1199951171875
2006-01-16 00:00:00+00:00,203.24000549316406
2006-01-17 00:00:00+00:00,204.22999572753906
2006-01-18 00:00:00+00:00,203.1199951171875
2006-01-19 00:00:00+00:00,202.9199981689453
2006-01-20 00:00:00+00:00,204.08999633789062
2006-01-23 00:00:00+00:00,204.49000549316406
2006-01-24 00:00:00+00:00,205.16000366210938
2006-01-25 00:00:00+00:00,206.49000549316406
